Timeseries,"Wind Speed at 76.8 m
(m/sec)"
6/24/2007 20:00,9.15
6/24/2007 21:00,8.98
6/24/2007 22:00,8.98
6/24/2007 23:00,8.82
6/25/2007 0:00,8.66
6/25/2007 1:00,8.49
6/25/2007 2:00,8.66
6/25/2007 3:00,8.98
6/25/2007 4:00,9.31
6/25/2007 5:00,9.8
6/25/2007 6:00,10.45
6/25/2007 7:00,11.11
6/25/2007 8:00,11.6
6/25/2007 9:00,12.09
6/25/2007 10:00,12.58
6/25/2007 11:00,12.9
6/25/2007 12:00,13.07
6/25/2007 13:00,13.23
6/25/2007 14:00,12.9
6/25/2007 15:00,12.41
6/25/2007 16:00,11.76
6/25/2007 17:00,11.11
6/25/2007 18:00,10.29
6/25/2007 19:00,9.47
6/25/2007 20:00,8.98
6/25/2007 21:00,8.82
6/25/2007 22:00,8.49
6/25/2007 23:00,8.49
6/26/2007 0:00,8.66
6/26/2007 1:00,8.82
6/26/2007 2:00,8.98
6/26/2007 3:00,8.98
6/26/2007 4:00,8.98
6/26/2007 5:00,9.64
6/26/2007 6:00,10.94
6/26/2007 7:00,12.09
6/26/2007 8:00,12.74
6/26/2007 9:00,12.9
6/26/2007 10:00,13.07
6/26/2007 11:00,13.23
6/26/2007 12:00,13.56
6/26/2007 13:00,13.88
6/26/2007 14:00,13.56
6/26/2007 15:00,12.9
6/26/2007 16:00,12.09
6/26/2007 17:00,11.43
6/26/2007 18:00,10.78
6/26/2007 19:00,10.13
6/26/2007 20:00,9.64
6/26/2007 21:00,9.47
6/26/2007 22:00,9.31
6/26/2007 23:00,9.47
6/27/2007 0:00,9.8
6/27/2007 1:00,10.13
6/27/2007 2:00,10.29
6/27/2007 3:00,9.96
6/27/2007 4:00,9.64
6/27/2007 5:00,10.13
6/27/2007 6:00,11.27
6/27/2007 7:00,12.41
6/27/2007 8:00,13.56
6/27/2007 9:00,14.21
6/27/2007 10:00,15.03
6/27/2007 11:00,15.68
6/27/2007 12:00,16.17
6/27/2007 13:00,16.5
6/27/2007 14:00,16.17
6/27/2007 15:00,15.03
6/27/2007 16:00,13.72
6/27/2007 17:00,12.9
6/27/2007 18:00,12.09
6/27/2007 19:00,11.43
6/27/2007 20:00,11.11
6/27/2007 21:00,11.11
6/27/2007 22:00,11.11
6/27/2007 23:00,11.27
6/28/2007 0:00,11.76
6/28/2007 1:00,12.09
6/28/2007 2:00,12.09
6/28/2007 3:00,11.43
6/28/2007 4:00,10.94
6/28/2007 5:00,10.94
6/28/2007 6:00,11.76
6/28/2007 7:00,12.58
6/28/2007 8:00,13.23
6/28/2007 9:00,13.88
6/28/2007 10:00,14.37
6/28/2007 11:00,14.86
6/28/2007 12:00,15.03
6/28/2007 13:00,15.19
6/28/2007 14:00,15.03
6/28/2007 15:00,14.37
6/28/2007 16:00,13.88
6/28/2007 17:00,13.39
6/28/2007 18:00,13.23
6/28/2007 19:00,13.07
6/28/2007 20:00,12.9
6/28/2007 21:00,12.74
6/28/2007 22:00,12.58
6/28/2007 23:00,13.07
6/29/2007 0:00,14.05
6/29/2007 1:00,14.86
6/29/2007 2:00,14.86
6/29/2007 3:00,13.88
6/29/2007 4:00,13.07
6/29/2007 5:00,13.07
6/29/2007 6:00,13.88
6/29/2007 7:00,14.86
6/29/2007 8:00,15.68
6/29/2007 9:00,16.33
6/29/2007 10:00,17.15
6/29/2007 11:00,17.64
6/29/2007 12:00,17.97
6/29/2007 13:00,18.29
6/29/2007 14:00,17.97
6/29/2007 15:00,17.31
6/29/2007 16:00,16.5
6/29/2007 17:00,16.01
6/29/2007 18:00,15.84
6/29/2007 19:00,15.84
6/29/2007 20:00,15.35
6/29/2007 21:00,14.7
6/29/2007 22:00,14.05
6/29/2007 23:00,13.56
6/30/2007 0:00,13.39
6/30/2007 1:00,13.23
6/30/2007 2:00,12.74
6/30/2007 3:00,12.25
6/30/2007 4:00,11.76
6/30/2007 5:00,12.25
6/30/2007 6:00,13.39
6/30/2007 7:00,14.7
6/30/2007 8:00,15.52
6/30/2007 9:00,16.01
6/30/2007 10:00,16.5
6/30/2007 11:00,16.82
6/30/2007 12:00,16.99
6/30/2007 13:00,16.99
6/30/2007 14:00,16.99
6/30/2007 15:00,17.15
6/30/2007 16:00,17.31
6/30/2007 17:00,16.66
6/30/2007 18:00,15.19
6/30/2007 19:00,13.88
6/30/2007 20:00,13.39
6/30/2007 21:00,13.72
6/30/2007 22:00,14.21
6/30/2007 23:00,14.7
07-01-2007 00:00,15.35
07-01-2007 01:00,16.01
07-01-2007 02:00,15.68
07-01-2007 03:00,14.54
07-01-2007 04:00,13.56
07-01-2007 05:00,13.72
07-01-2007 06:00,15.03
07-01-2007 07:00,16.5
07-01-2007 08:00,17.64
07-01-2007 09:00,18.29
07-01-2007 10:00,18.78
07-01-2007 11:00,19.11
07-01-2007 12:00,18.95
07-01-2007 13:00,18.78
07-01-2007 14:00,18.62
07-01-2007 15:00,18.29
07-01-2007 16:00,17.97
07-01-2007 17:00,17.15
07-01-2007 18:00,15.84
07-01-2007 19:00,14.54
07-01-2007 20:00,14.05
07-01-2007 21:00,14.21
07-01-2007 22:00,14.54
07-01-2007 23:00,14.54
07-02-2007 00:00,14.21
07-02-2007 01:00,14.05
07-02-2007 02:00,13.72
07-02-2007 03:00,13.39
07-02-2007 04:00,13.23
07-02-2007 05:00,13.72
07-02-2007 06:00,15.03
07-02-2007 07:00,16.33
07-02-2007 08:00,17.15
07-02-2007 09:00,17.48
07-02-2007 10:00,17.97
07-02-2007 11:00,17.97
07-02-2007 12:00,17.97
07-02-2007 13:00,17.8
07-02-2007 14:00,17.31
07-02-2007 15:00,16.5
07-02-2007 16:00,15.84
07-02-2007 17:00,15.03
07-02-2007 18:00,14.05
07-02-2007 19:00,13.07
07-02-2007 20:00,12.58
07-02-2007 21:00,12.74
07-02-2007 22:00,12.74
07-02-2007 23:00,12.74
07-03-2007 00:00,12.74
07-03-2007 01:00,12.74
07-03-2007 02:00,12.74
07-03-2007 03:00,12.74
07-03-2007 04:00,12.74
07-03-2007 05:00,13.39
07-03-2007 06:00,14.7
07-03-2007 07:00,15.84
07-03-2007 08:00,16.66
07-03-2007 09:00,17.15
07-03-2007 10:00,17.64
07-03-2007 11:00,17.97
07-03-2007 12:00,18.13
07-03-2007 13:00,18.29
07-03-2007 14:00,17.8
07-03-2007 15:00,16.82
07-03-2007 16:00,15.84
07-03-2007 17:00,14.86
07-03-2007 18:00,13.88
07-03-2007 19:00,12.9
07-03-2007 20:00,12.41
07-03-2007 21:00,12.41
07-03-2007 22:00,12.41
07-03-2007 23:00,12.58
07-04-2007 00:00,12.74
07-04-2007 01:00,13.07
07-04-2007 02:00,12.74
07-04-2007 03:00,12.25
07-04-2007 04:00,11.6
07-04-2007 05:00,11.92
07-04-2007 06:00,13.07
07-04-2007 07:00,14.21
07-04-2007 08:00,15.03
07-04-2007 09:00,15.35
07-04-2007 10:00,15.68
07-04-2007 11:00,16.01
07-04-2007 12:00,16.5
07-04-2007 13:00,16.82
07-04-2007 14:00,16.33
07-04-2007 15:00,15.19
07-04-2007 16:00,14.05
07-04-2007 17:00,12.9
07-04-2007 18:00,12.09
07-04-2007 19:00,11.11
07-04-2007 20:00,10.45
07-04-2007 21:00,10.13
07-04-2007 22:00,9.96
07-04-2007 23:00,9.96
07-05-2007 00:00,10.29
07-05-2007 01:00,10.62
07-05-2007 02:00,11.11
07-05-2007 03:00,11.43
07-05-2007 04:00,11.92
07-05-2007 05:00,12.25
07-05-2007 06:00,12.74
07-05-2007 07:00,13.23
07-05-2007 08:00,14.05
07-05-2007 09:00,15.35
07-05-2007 10:00,16.5
07-05-2007 11:00,17.15
07-05-2007 12:00,17.15
07-05-2007 13:00,17.15
07-05-2007 14:00,16.5
07-05-2007 15:00,15.19
07-05-2007 16:00,13.88
07-05-2007 17:00,12.9
07-05-2007 18:00,12.25
07-05-2007 19:00,11.6
07-05-2007 20:00,11.43
07-05-2007 21:00,11.76
07-05-2007 22:00,11.92
07-05-2007 23:00,12.25
07-06-2007 00:00,12.41
07-06-2007 01:00,12.74
07-06-2007 02:00,12.58
07-06-2007 03:00,11.92
07-06-2007 04:00,11.43
07-06-2007 05:00,11.76
07-06-2007 06:00,12.9
07-06-2007 07:00,14.05
07-06-2007 08:00,15.19
07-06-2007 09:00,16.17
07-06-2007 10:00,17.15
07-06-2007 11:00,17.48
07-06-2007 12:00,17.31
07-06-2007 13:00,17.15
07-06-2007 14:00,16.5
07-06-2007 15:00,15.52
07-06-2007 16:00,14.54
07-06-2007 17:00,13.72
07-06-2007 18:00,13.07
07-06-2007 19:00,12.58
07-06-2007 20:00,12.25
07-06-2007 21:00,12.41
07-06-2007 22:00,12.58
07-06-2007 23:00,12.9
07-07-2007 00:00,13.39
07-07-2007 01:00,13.88
07-07-2007 02:00,13.72
07-07-2007 03:00,12.74
07-07-2007 04:00,11.76
07-07-2007 05:00,11.76
07-07-2007 06:00,12.58
07-07-2007 07:00,13.56
07-07-2007 08:00,14.37
07-07-2007 09:00,15.19
07-07-2007 10:00,16.17
07-07-2007 11:00,16.66
07-07-2007 12:00,16.82
07-07-2007 13:00,16.99
07-07-2007 14:00,16.99
07-07-2007 15:00,16.66
07-07-2007 16:00,16.17
07-07-2007 17:00,15.52
07-07-2007 18:00,14.54
07-07-2007 19:00,13.56
07-07-2007 20:00,13.07
07-07-2007 21:00,12.9
07-07-2007 22:00,12.74
07-07-2007 23:00,12.9
07-08-2007 00:00,13.23
07-08-2007 01:00,13.56
07-08-2007 02:00,13.39
07-08-2007 03:00,12.74
07-08-2007 04:00,12.09
07-08-2007 05:00,12.74
07-08-2007 06:00,14.54
07-08-2007 07:00,16.33
07-08-2007 08:00,17.31
07-08-2007 09:00,17.64
07-08-2007 10:00,17.8
07-08-2007 11:00,17.97
07-08-2007 12:00,17.8
07-08-2007 13:00,17.8
07-08-2007 14:00,17.48
07-08-2007 15:00,16.82
07-08-2007 16:00,16.33
07-08-2007 17:00,15.35
07-08-2007 18:00,14.21
07-08-2007 19:00,13.07
07-08-2007 20:00,12.25
07-08-2007 21:00,12.09
07-08-2007 22:00,11.92
07-08-2007 23:00,12.09
07-09-2007 00:00,12.25
07-09-2007 01:00,12.41
07-09-2007 02:00,12.25
07-09-2007 03:00,11.6
07-09-2007 04:00,11.11
07-09-2007 05:00,11.6
07-09-2007 06:00,12.74
07-09-2007 07:00,14.05
07-09-2007 08:00,15.03
07-09-2007 09:00,15.52
07-09-2007 10:00,16.17
07-09-2007 11:00,16.33
07-09-2007 12:00,16.17
07-09-2007 13:00,16.01
07-09-2007 14:00,15.68
07-09-2007 15:00,15.03
07-09-2007 16:00,14.37
07-09-2007 17:00,13.56
07-09-2007 18:00,12.25
07-09-2007 19:00,11.11
07-09-2007 20:00,10.45
07-09-2007 21:00,10.29
07-09-2007 22:00,10.13
07-09-2007 23:00,9.96
07-10-2007 00:00,9.96
07-10-2007 01:00,9.96
07-10-2007 02:00,9.64
07-10-2007 03:00,9.15
07-10-2007 04:00,8.49
07-10-2007 05:00,8.98
07-10-2007 06:00,10.29
07-10-2007 07:00,11.6
07-10-2007 08:00,12.74
07-10-2007 09:00,13.39
07-10-2007 10:00,14.05
07-10-2007 11:00,14.37
07-10-2007 12:00,14.37
07-10-2007 13:00,14.21
07-10-2007 14:00,13.56
07-10-2007 15:00,12.41
07-10-2007 16:00,11.11
07-10-2007 17:00,10.13
07-10-2007 18:00,9.31
07-10-2007 19:00,8.49
07-10-2007 20:00,8.17
07-10-2007 21:00,8.33
07-10-2007 22:00,8.33
07-10-2007 23:00,8.49
07-11-2007 00:00,8.66
07-11-2007 01:00,8.82
07-11-2007 02:00,8.82
07-11-2007 03:00,8.66
07-11-2007 04:00,8.49
07-11-2007 05:00,9.15
07-11-2007 06:00,10.45
07-11-2007 07:00,11.76
07-11-2007 08:00,12.58
07-11-2007 09:00,13.07
07-11-2007 10:00,13.56
07-11-2007 11:00,13.72
07-11-2007 12:00,13.56
07-11-2007 13:00,13.39
07-11-2007 14:00,13.07
07-11-2007 15:00,12.25
07-11-2007 16:00,11.43
07-11-2007 17:00,10.78
07-11-2007 18:00,9.96
07-11-2007 19:00,9.15
07-11-2007 20:00,8.66
07-11-2007 21:00,8.33
07-11-2007 22:00,8
07-11-2007 23:00,8
07-12-2007 00:00,8.17
07-12-2007 01:00,8.33
07-12-2007 02:00,8.17
07-12-2007 03:00,7.84
07-12-2007 04:00,7.51
07-12-2007 05:00,7.84
07-12-2007 06:00,8.66
07-12-2007 07:00,9.47
07-12-2007 08:00,10.29
07-12-2007 09:00,11.27
07-12-2007 10:00,12.25
07-12-2007 11:00,12.9
07-12-2007 12:00,13.39
07-12-2007 13:00,13.88
07-12-2007 14:00,13.88
07-12-2007 15:00,13.23
07-12-2007 16:00,12.58
07-12-2007 17:00,11.76
07-12-2007 18:00,10.94
07-12-2007 19:00,10.29
07-12-2007 20:00,9.8
07-12-2007 21:00,9.8
07-12-2007 22:00,9.8
07-12-2007 23:00,9.96
7/13/2007 0:00,10.13
7/13/2007 1:00,10.45
7/13/2007 2:00,10.29
7/13/2007 3:00,9.96
7/13/2007 4:00,9.64
7/13/2007 5:00,10.13
7/13/2007 6:00,11.27
7/13/2007 7:00,12.41
7/13/2007 8:00,13.23
7/13/2007 9:00,13.56
7/13/2007 10:00,13.88
7/13/2007 11:00,14.21
7/13/2007 12:00,14.54
7/13/2007 13:00,14.7
7/13/2007 14:00,14.37
7/13/2007 15:00,13.39
7/13/2007 16:00,12.41
7/13/2007 17:00,11.6
7/13/2007 18:00,11.11
7/13/2007 19:00,10.45
7/13/2007 20:00,10.13
7/13/2007 21:00,9.96
7/13/2007 22:00,9.64
7/13/2007 23:00,9.64
7/14/2007 0:00,9.8
7/14/2007 1:00,9.8
7/14/2007 2:00,9.96
7/14/2007 3:00,9.8
7/14/2007 4:00,9.8
7/14/2007 5:00,10.45
7/14/2007 6:00,12.09
7/14/2007 7:00,13.56
7/14/2007 8:00,14.54
7/14/2007 9:00,15.03
7/14/2007 10:00,15.52
7/14/2007 11:00,15.84
7/14/2007 12:00,16.17
7/14/2007 13:00,16.5
7/14/2007 14:00,16.01
7/14/2007 15:00,15.03
7/14/2007 16:00,14.05
7/14/2007 17:00,13.07
7/14/2007 18:00,12.09
7/14/2007 19:00,11.11
7/14/2007 20:00,10.45
7/14/2007 21:00,9.96
7/14/2007 22:00,9.64
7/14/2007 23:00,9.64
7/15/2007 0:00,9.8
7/15/2007 1:00,10.13
7/15/2007 2:00,10.29
7/15/2007 3:00,10.29
7/15/2007 4:00,10.29
7/15/2007 5:00,11.11
7/15/2007 6:00,12.41
7/15/2007 7:00,13.72
7/15/2007 8:00,14.54
7/15/2007 9:00,14.7
7/15/2007 10:00,15.03
7/15/2007 11:00,15.35
7/15/2007 12:00,15.68
7/15/2007 13:00,16.17
7/15/2007 14:00,16.01
7/15/2007 15:00,15.52
7/15/2007 16:00,14.86
7/15/2007 17:00,13.88
7/15/2007 18:00,12.58
7/15/2007 19:00,11.11
7/15/2007 20:00,10.45
7/15/2007 21:00,10.62
7/15/2007 22:00,10.62
7/15/2007 23:00,10.78
7/16/2007 0:00,11.11
7/16/2007 1:00,11.27
7/16/2007 2:00,11.27
7/16/2007 3:00,10.62
7/16/2007 4:00,10.13
7/16/2007 5:00,10.45
7/16/2007 6:00,11.6
7/16/2007 7:00,12.74
7/16/2007 8:00,13.72
7/16/2007 9:00,14.37
7/16/2007 10:00,15.19
7/16/2007 11:00,15.52
7/16/2007 12:00,15.52
7/16/2007 13:00,15.35
7/16/2007 14:00,14.7
7/16/2007 15:00,13.23
7/16/2007 16:00,12.09
7/16/2007 17:00,11.27
7/16/2007 18:00,11.11
7/16/2007 19:00,10.78
7/16/2007 20:00,10.62
7/16/2007 21:00,10.29
7/16/2007 22:00,9.96
7/16/2007 23:00,9.64
7/17/2007 0:00,9.31
7/17/2007 1:00,8.82
7/17/2007 2:00,8.49
7/17/2007 3:00,8.17
7/17/2007 4:00,7.84
7/17/2007 5:00,8.17
7/17/2007 6:00,9.15
7/17/2007 7:00,10.13
7/17/2007 8:00,11.11
7/17/2007 9:00,11.76
7/17/2007 10:00,12.41
7/17/2007 11:00,12.74
7/17/2007 12:00,12.74
7/17/2007 13:00,12.58
7/17/2007 14:00,11.92
7/17/2007 15:00,10.62
7/17/2007 16:00,9.47
7/17/2007 17:00,8.82
7/17/2007 18:00,8.82
7/17/2007 19:00,8.82
7/17/2007 20:00,8.66
7/17/2007 21:00,8.49
7/17/2007 22:00,8.33
7/17/2007 23:00,8
7/18/2007 0:00,7.84
7/18/2007 1:00,7.51
7/18/2007 2:00,6.86
7/18/2007 3:00,6.04
7/18/2007 4:00,5.06
7/18/2007 5:00,5.39
7/18/2007 6:00,6.7
7/18/2007 7:00,8
7/18/2007 8:00,8.82
7/18/2007 9:00,8.98
7/18/2007 10:00,8.98
7/18/2007 11:00,9.15
7/18/2007 12:00,9.31
7/18/2007 13:00,9.47
7/18/2007 14:00,9.15
7/18/2007 15:00,8.33
7/18/2007 16:00,7.68
7/18/2007 17:00,7.19
7/18/2007 18:00,6.86
7/18/2007 19:00,6.53
7/18/2007 20:00,6.53
7/18/2007 21:00,6.53
7/18/2007 22:00,6.53
7/18/2007 23:00,6.53
7/19/2007 0:00,6.37
7/19/2007 1:00,6.37
7/19/2007 2:00,6.04
7/19/2007 3:00,5.39
7/19/2007 4:00,4.9
7/19/2007 5:00,4.9
7/19/2007 6:00,5.55
7/19/2007 7:00,6.21
7/19/2007 8:00,6.7
7/19/2007 9:00,7.02
7/19/2007 10:00,7.35
7/19/2007 11:00,7.68
7/19/2007 12:00,8
7/19/2007 13:00,8.17
7/19/2007 14:00,8.17
7/19/2007 15:00,7.84
7/19/2007 16:00,7.68
7/19/2007 17:00,7.35
7/19/2007 18:00,6.86
7/19/2007 19:00,6.53
7/19/2007 20:00,6.04
7/19/2007 21:00,5.88
7/19/2007 22:00,5.55
7/19/2007 23:00,5.55
7/20/2007 0:00,5.72
7/20/2007 1:00,5.88
7/20/2007 2:00,5.72
7/20/2007 3:00,5.06
7/20/2007 4:00,4.41
7/20/2007 5:00,4.41
7/20/2007 6:00,4.9
7/20/2007 7:00,5.39
7/20/2007 8:00,5.72
7/20/2007 9:00,5.72
7/20/2007 10:00,5.88
7/20/2007 11:00,6.21
7/20/2007 12:00,6.86
7/20/2007 13:00,7.51
7/20/2007 14:00,7.84
7/20/2007 15:00,7.68
7/20/2007 16:00,7.68
7/20/2007 17:00,7.51
7/20/2007 18:00,7.35
7/20/2007 19:00,7.19
7/20/2007 20:00,7.19
7/20/2007 21:00,7.19
7/20/2007 22:00,7.19
7/20/2007 23:00,7.19
7/21/2007 0:00,7.19
7/21/2007 1:00,7.19
7/21/2007 2:00,7.02
7/21/2007 3:00,6.86
7/21/2007 4:00,6.53
7/21/2007 5:00,6.7
7/21/2007 6:00,6.86
7/21/2007 7:00,7.19
7/21/2007 8:00,7.51
7/21/2007 9:00,7.84
7/21/2007 10:00,8
7/21/2007 11:00,8.33
7/21/2007 12:00,8.66
7/21/2007 13:00,8.98
7/21/2007 14:00,8.98
7/21/2007 15:00,8.98
7/21/2007 16:00,8.82
7/21/2007 17:00,8.49
7/21/2007 18:00,8
7/21/2007 19:00,7.51
7/21/2007 20:00,7.35
7/21/2007 21:00,7.35
7/21/2007 22:00,7.51
7/21/2007 23:00,7.68
7/22/2007 0:00,7.68
7/22/2007 1:00,7.68
7/22/2007 2:00,7.51
7/22/2007 3:00,7.02
7/22/2007 4:00,6.53
7/22/2007 5:00,6.7
7/22/2007 6:00,7.51
7/22/2007 7:00,8.33
7/22/2007 8:00,8.82
7/22/2007 9:00,8.66
7/22/2007 10:00,8.49
7/22/2007 11:00,8.49
7/22/2007 12:00,8.33
7/22/2007 13:00,8.33
7/22/2007 14:00,8.17
7/22/2007 15:00,8.17
7/22/2007 16:00,8
7/22/2007 17:00,7.68
7/22/2007 18:00,7.02
7/22/2007 19:00,6.37
7/22/2007 20:00,5.88
7/22/2007 21:00,5.55
7/22/2007 22:00,5.23
7/22/2007 23:00,5.23
7/23/2007 0:00,5.39
7/23/2007 1:00,5.55
7/23/2007 2:00,5.55
7/23/2007 3:00,5.23
7/23/2007 4:00,5.06
7/23/2007 5:00,5.06
7/23/2007 6:00,5.23
7/23/2007 7:00,5.23
7/23/2007 8:00,5.23
7/23/2007 9:00,5.06
7/23/2007 10:00,5.06
7/23/2007 11:00,4.9
7/23/2007 12:00,4.9
7/23/2007 13:00,4.9
7/23/2007 14:00,4.9
7/23/2007 15:00,4.57
7/23/2007 16:00,4.41
7/23/2007 17:00,4.25
7/23/2007 18:00,4.41
7/23/2007 19:00,4.57
7/23/2007 20:00,4.74
7/23/2007 21:00,4.9
7/23/2007 22:00,5.06
7/23/2007 23:00,5.06
7/24/2007 0:00,4.9
7/24/2007 1:00,4.74
7/24/2007 2:00,4.25
7/24/2007 3:00,3.27
7/24/2007 4:00,2.45
7/24/2007 5:00,2.45
7/24/2007 6:00,2.78
7/24/2007 7:00,3.27
7/24/2007 8:00,3.43
7/24/2007 9:00,3.43
7/24/2007 10:00,3.43
7/24/2007 11:00,3.59
7/24/2007 12:00,3.92
7/24/2007 13:00,4.25
7/24/2007 14:00,3.92
7/24/2007 15:00,3.27
7/24/2007 16:00,2.61
7/24/2007 17:00,2.12
7/24/2007 18:00,1.96
7/24/2007 19:00,1.8
7/24/2007 20:00,1.8
7/24/2007 21:00,1.8
7/24/2007 22:00,1.96
7/24/2007 23:00,2.12
7/25/2007 0:00,2.12
7/25/2007 1:00,2.12
7/25/2007 2:00,2.12
7/25/2007 3:00,1.96
7/25/2007 4:00,1.96
7/25/2007 5:00,1.96
7/25/2007 6:00,2.12
7/25/2007 7:00,2.29
7/25/2007 8:00,2.61
7/25/2007 9:00,3.1
7/25/2007 10:00,3.59
7/25/2007 11:00,4.08
7/25/2007 12:00,4.57
7/25/2007 13:00,5.06
7/25/2007 14:00,4.74
7/25/2007 15:00,3.59
7/25/2007 16:00,2.61
7/25/2007 17:00,2.12
7/25/2007 18:00,2.29
7/25/2007 19:00,2.29
7/25/2007 20:00,2.45
7/25/2007 21:00,2.78
7/25/2007 22:00,2.94
7/25/2007 23:00,3.27
7/26/2007 0:00,3.27
7/26/2007 1:00,3.43
7/26/2007 2:00,3.59
7/26/2007 3:00,3.59
7/26/2007 4:00,3.59
7/26/2007 5:00,4.08
7/26/2007 6:00,4.74
7/26/2007 7:00,5.39
7/26/2007 8:00,5.72
7/26/2007 9:00,5.72
7/26/2007 10:00,5.72
7/26/2007 11:00,5.88
7/26/2007 12:00,6.21
7/26/2007 13:00,6.53
7/26/2007 14:00,6.7
7/26/2007 15:00,6.7
7/26/2007 16:00,6.53
7/26/2007 17:00,6.53
7/26/2007 18:00,6.53
7/26/2007 19:00,6.53
7/26/2007 20:00,6.37
7/26/2007 21:00,6.37
7/26/2007 22:00,6.21
7/26/2007 23:00,6.21
7/27/2007 0:00,6.21
7/27/2007 1:00,6.21
7/27/2007 2:00,5.88
7/27/2007 3:00,5.23
7/27/2007 4:00,4.74
7/27/2007 5:00,4.9
7/27/2007 6:00,5.72
7/27/2007 7:00,6.7
7/27/2007 8:00,7.19
7/27/2007 9:00,7.35
7/27/2007 10:00,7.51
7/27/2007 11:00,7.68
7/27/2007 12:00,8.17
7/27/2007 13:00,8.49
7/27/2007 14:00,8.66
7/27/2007 15:00,8.49
7/27/2007 16:00,8.33
7/27/2007 17:00,8.33
7/27/2007 18:00,8.17
7/27/2007 19:00,8.17
7/27/2007 20:00,8.17
7/27/2007 21:00,8
7/27/2007 22:00,8
7/27/2007 23:00,8
7/28/2007 0:00,8.17
7/28/2007 1:00,8.33
7/28/2007 2:00,8
7/28/2007 3:00,7.35
7/28/2007 4:00,6.7
7/28/2007 5:00,6.53
7/28/2007 6:00,7.19
7/28/2007 7:00,7.84
7/28/2007 8:00,8.17
7/28/2007 9:00,8.33
7/28/2007 10:00,8.49
7/28/2007 11:00,8.82
7/28/2007 12:00,8.82
7/28/2007 13:00,8.98
7/28/2007 14:00,9.15
7/28/2007 15:00,9.15
7/28/2007 16:00,9.15
7/28/2007 17:00,8.98
7/28/2007 18:00,8.66
7/28/2007 19:00,8.33
7/28/2007 20:00,8
7/28/2007 21:00,8
7/28/2007 22:00,8
7/28/2007 23:00,8
7/29/2007 0:00,8.17
7/29/2007 1:00,8.17
7/29/2007 2:00,7.84
7/29/2007 3:00,6.86
7/29/2007 4:00,6.04
7/29/2007 5:00,5.88
7/29/2007 6:00,6.21
7/29/2007 7:00,6.53
7/29/2007 8:00,6.86
7/29/2007 9:00,6.86
7/29/2007 10:00,7.02
7/29/2007 11:00,7.19
7/29/2007 12:00,7.35
7/29/2007 13:00,7.51
7/29/2007 14:00,7.68
7/29/2007 15:00,7.84
7/29/2007 16:00,8
7/29/2007 17:00,7.68
7/29/2007 18:00,7.02
7/29/2007 19:00,6.37
7/29/2007 20:00,6.21
7/29/2007 21:00,6.37
7/29/2007 22:00,6.7
7/29/2007 23:00,6.86
7/30/2007 0:00,6.86
7/30/2007 1:00,6.86
7/30/2007 2:00,6.86
7/30/2007 3:00,6.86
7/30/2007 4:00,6.7
7/30/2007 5:00,6.86
7/30/2007 6:00,7.19
7/30/2007 7:00,7.68
7/30/2007 8:00,8
7/30/2007 9:00,8.17
7/30/2007 10:00,8.49
7/30/2007 11:00,8.66
7/30/2007 12:00,8.82
7/30/2007 13:00,8.98
7/30/2007 14:00,8.82
7/30/2007 15:00,8.66
7/30/2007 16:00,8.33
7/30/2007 17:00,8
7/30/2007 18:00,7.35
7/30/2007 19:00,6.7
7/30/2007 20:00,6.53
7/30/2007 21:00,6.53
7/30/2007 22:00,6.53
7/30/2007 23:00,6.7
7/31/2007 0:00,6.7
7/31/2007 1:00,6.86
7/31/2007 2:00,6.86
7/31/2007 3:00,6.86
7/31/2007 4:00,6.7
7/31/2007 5:00,6.86
7/31/2007 6:00,7.02
7/31/2007 7:00,7.35
7/31/2007 8:00,7.35
7/31/2007 9:00,7.35
7/31/2007 10:00,7.19
7/31/2007 11:00,7.51
7/31/2007 12:00,8.33
7/31/2007 13:00,8.98
7/31/2007 14:00,8.66
7/31/2007 15:00,7.51
7/31/2007 16:00,6.37
7/31/2007 17:00,6.04
7/31/2007 18:00,6.37
7/31/2007 19:00,6.7
7/31/2007 20:00,7.02
7/31/2007 21:00,7.19
7/31/2007 22:00,7.19
7/31/2007 23:00,7.19
08-01-2007 00:00,7.19
08-01-2007 01:00,7.19
08-01-2007 02:00,6.86
08-01-2007 03:00,6.53
08-01-2007 04:00,6.04
08-01-2007 05:00,6.37
08-01-2007 06:00,7.19
08-01-2007 07:00,8.17
08-01-2007 08:00,8.82
08-01-2007 09:00,9.31
08-01-2007 10:00,9.8
08-01-2007 11:00,9.96
08-01-2007 12:00,9.64
08-01-2007 13:00,9.47
08-01-2007 14:00,9.15
08-01-2007 15:00,8.66
08-01-2007 16:00,8.33
08-01-2007 17:00,8.17
08-01-2007 18:00,8.17
08-01-2007 19:00,8
08-01-2007 20:00,8.17
08-01-2007 21:00,8.66
08-01-2007 22:00,9.15
08-01-2007 23:00,9.64
08-02-2007 00:00,9.96
08-02-2007 01:00,10.29
08-02-2007 02:00,9.8
08-02-2007 03:00,8.82
08-02-2007 04:00,7.68
08-02-2007 05:00,7.51
08-02-2007 06:00,8
08-02-2007 07:00,8.49
08-02-2007 08:00,8.66
08-02-2007 09:00,8.33
08-02-2007 10:00,8.17
08-02-2007 11:00,8.33
08-02-2007 12:00,8.66
08-02-2007 13:00,9.15
08-02-2007 14:00,9.15
08-02-2007 15:00,8.49
08-02-2007 16:00,7.84
08-02-2007 17:00,8
